6672,1093,1,9,0,2,0,13,5,25,1,6,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0
8721,9193,1,7,2,6,1,9,1,2,0,6,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0
8721,4874,1,7,2,6,1,13,1,14,1,9,2,0,0,0,1,0,0,0,2,0,0,1,2,0,1,0
8721,1644,1,7,2,6,1,8,2,9,0,9,0,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0
8721,8015,1,7,2,6,1,9,0,24,4,10,0,0,0,0,3,0,0,0,5,0,1,0,1,0,0,0
8721,376,-1,7,2,6,1,8,1,15,5,5,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0
8721,2364,1,7,2,6,1,18,0,10,0,7,2,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0
8721,7453,1,7,2,6,1,2,0,49,20,9,0,0,0,0,2,1,0,0,1,0,1,0,4,0,0,0
7699,8067,1,3,0,57,9,3,0,86,0,14,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0
7699,4359,1,3,0,57,9,12,0,14,3,13,7,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0
7699,4874,1,3,0,57,9,13,1,14,1,18,5,1,2,0,7,1,0,0,0,0,0,0,2,0,0,0
7699,7511,1,3,0,57,9,10,0,8,1,15,6,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0
7699,6034,1,3,0,57,9,16,0,8,0,16,7,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0
7699,195,-1,3,0,57,9,11,7,4,0,12,1,4,1,2,2,0,1,0,1,0,0,0,0,0,0,0
7699,7700,1,3,0,57,9,1,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,5653,1,3,0,57,9,12,0,13,4,13,7,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0
7699,5400,1,3,0,57,9,5,1,68,1,21,2,1,1,0,14,1,0,0,1,0,0,0,1,0,0,0
7699,8093,1,3,0,57,9,8,4,1,0,7,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7699,9758,-1,3,0,57,9,1,7,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,7456,1,3,0,57,9,16,5,15,8,30,5,4,3,0,7,6,2,1,1,1,0,0,0,0,0,0
7699,8609,1,3,0,57,9,13,1,2,1,12,7,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
7699,8482,1,3,0,57,9,10,1,19,1,19,2,0,1,0,14,0,1,1,0,0,0,0,0,0,0,0
7699,1062,1,3,0,57,9,13,5,28,2,33,4,2,2,0,22,2,0,0,0,1,0,0,0,0,0,0
7699,6439,1,3,0,57,9,27,1,12,0,24,13,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0
7699,9513,1,3,0,57,9,6,5,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,8618,1,3,0,57,9,7,2,0,0,7,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7699,2603,1,3,0,57,9,10,0,17,0,18,3,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0
7699,8108,1,3,0,57,9,12,1,49,0,24,7,1,1,0,10,0,2,0,1,0,0,0,2,0,0,0
7699,8365,1,3,0,57,9,7,0,5,0,6,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
7699,6731,-1,3,0,57,9,6,3,21,6,29,2,0,2,0,17,6,1,0,0,1,0,0,0,0,0,0
7699,9522,1,3,0,57,9,13,1,0,0,10,5,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
7699,8371,1,3,0,57,9,15,5,13,0,21,6,1,4,0,9,0,0,0,1,0,0,0,0,0,0,0
7699,5172,1,3,0,57,9,6,0,26,0,17,2,0,0,0,13,0,0,0,1,0,0,0,1,0,0,0
7699,8350,1,3,0,57,9,32,5,10,8,32,12,2,2,1,5,7,0,1,2,0,0,0,0,0,0,0
7699,8506,1,3,0,57,9,20,2,6,0,19,9,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0
7699,9917,1,3,0,57,9,7,2,0,0,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,9407,1,3,0,57,9,12,3,0,0,8,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7699,8001,1,3,0,57,9,3,0,77,7,29,1,0,0,0,18,3,3,1,0,0,0,0,3,0,0,0
7699,3523,1,3,0,57,9,8,1,20,0,21,3,1,0,0,14,0,1,0,1,0,0,0,1,0,0,0
7699,5828,1,3,0,57,9,44,3,31,0,35,16,0,5,0,11,0,0,0,2,1,0,0,0,0,0,0
7699,1093,1,3,0,57,9,13,5,25,1,30,6,0,1,0,18,1,2,0,2,0,0,0,0,0,0,0
7699,8518,1,3,0,57,9,11,0,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7699,4935,-1,3,0,57,9,10,3,35,3,32,3,1,0,0,21,0,5,0,1,0,0,0,0,1,0,0
7699,7880,1,3,0,57,9,6,1,0,0,5,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7699,587,1,3,0,57,9,5,3,24,9,30,2,1,1,1,18,5,1,1,0,0,0,0,0,0,0,0
7699,8268,1,3,0,57,9,8,0,3,3,8,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
7699,3682,1,3,0,57,9,4,0,51,4,39,3,0,0,0,29,3,2,1,0,0,0,0,1,0,0,0
7699,9039,1,3,0,57,9,6,1,0,0,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7699,6736,1,3,0,57,9,9,0,12,2,19,4,0,2,0,9,2,0,0,2,0,0,0,0,0,0,0
7699,6738,1,3,0,57,9,8,0,33,4,35,3,0,1,0,25,2,1,2,1,0,0,0,0,0,0,0
7699,6739,1,3,0,57,9,7,0,14,3,17,3,0,1,0,9,1,2,0,1,0,0,0,0,0,0,0
7699,9044,1,3,0,57,9,9,2,0,0,9,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7699,5590,1,3,0,57,9,6,1,16,3,18,4,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0
7699,2391,-1,3,0,57,9,5,5,13,3,9,1,0,0,0,3,1,0,1,1,0,0,0,1,1,0,0
7699,6748,-1,3,0,57,9,8,4,8,2,14,4,0,2,0,6,1,0,1,0,0,0,0,0,0,0,0
7699,8285,1,3,0,57,9,1,2,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7699,4190,-1,3,0,57,9,11,1,22,3,25,5,0,1,0,15,1,1,1,1,0,0,0,0,0,0,0
7699,6496,1,3,0,57,9,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7699,8034,1,3,0,57,9,3,1,53,2,19,1,0,0,0,13,1,2,0,0,0,0,0,2,0,0,0
7699,9446,1,3,0,57,9,14,1,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,9318,-1,3,0,57,9,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7699,8040,1,3,0,57,9,8,4,3,1,9,2,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7699,8427,1,3,0,57,9,7,4,9,1,10,3,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0
7699,8402,1,3,0,57,9,7,5,7,0,13,1,3,1,0,7,0,0,0,1,0,0,0,0,0,0,0
7699,3310,1,3,0,57,9,11,0,2,0,7,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
7699,8253,1,3,0,57,9,1,2,11,15,14,0,0,0,1,2,8,1,0,1,0,0,0,1,0,0,0
7699,10738,-1,3,0,57,9,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,7827,1,3,0,57,9,20,6,5,1,20,12,2,2,0,1,0,0,0,3,0,0,0,0,0,0,0
7699,3942,1,3,0,57,9,7,1,12,9,23,3,0,1,0,10,6,1,2,0,0,0,0,0,0,0,0
7699,3702,1,3,0,57,9,14,2,17,1,24,7,0,3,0,12,1,0,0,0,1,0,0,0,0,0,0
7699,8439,1,3,0,57,9,11,0,4,0,10,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0
7699,8697,1,3,0,57,9,8,2,0,0,7,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7699,6524,1,3,0,57,9,1,6,2,0,7,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
7699,8958,1,3,0,57,9,25,2,3,7,20,9,1,2,0,0,6,0,0,1,1,0,0,0,0,0,0
5653,3682,1,12,0,13,4,4,0,51,4,18,0,0,0,0,9,0,0,1,1,0,0,0,7,0,0,0
5653,3908,1,12,0,13,4,14,0,32,0,7,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
5653,8069,1,12,0,13,4,11,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,6662,1,12,0,13,4,10,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,6439,1,12,0,13,4,27,1,12,0,12,2,0,1,0,2,0,0,0,4,1,0,0,2,0,0,0
5653,8040,-1,12,0,13,4,8,4,3,1,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5653,1895,1,12,0,13,4,12,1,15,0,7,2,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0
5653,206,1,12,0,13,4,1,0,99,8,19,0,0,0,0,11,0,2,0,0,0,0,0,6,0,0,0
5653,6672,1,12,0,13,4,9,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5653,8177,1,12,0,13,4,11,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5653,3698,-1,12,0,13,4,4,1,10,1,7,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0
5653,7700,-1,12,0,13,4,1,7,0,0,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5653,376,1,12,0,13,4,8,1,15,5,8,2,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0
5653,8697,-1,12,0,13,4,8,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5653,7707,1,12,0,13,4,6,0,13,1,6,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
5653,2364,1,12,0,13,4,18,0,10,0,9,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0
5653,7357,1,12,0,13,4,23,0,4,1,7,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4633,7136,1,8,0,9,0,27,5,26,8,13,1,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0
4633,97,1,8,0,9,0,0,0,102,4,16,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0
4633,8038,1,8,0,9,0,9,0,10,1,7,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
4633,8839,1,8,0,9,0,12,0,3,1,7,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
4633,3850,1,8,0,9,0,11,0,7,3,9,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
4633,10191,1,8,0,9,0,11,0,0,0,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
4633,8015,1,8,0,9,0,9,0,24,4,13,0,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0
4633,4284,1,8,0,9,0,11,0,23,2,9,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0
4633,8350,1,8,0,9,0,32,5,10,8,9,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0
7706,7700,-1,8,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,8069,1,8,0,1,1,11,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7707,7456,1,6,0,13,1,16,5,15,8,8,2,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0
7707,8958,1,6,0,13,1,25,2,3,7,9,4,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0
7707,3682,1,6,0,13,1,4,0,51,4,13,0,0,0,0,10,0,0,1,0,0,0,0,2,0,0,0
7707,5828,1,6,0,13,1,44,3,31,0,12,3,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0
7707,8614,1,6,0,13,1,15,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
7707,8518,1,6,0,13,1,11,0,1,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7707,6439,1,6,0,13,1,27,1,12,0,9,2,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0
7707,1736,1,6,0,13,1,11,2,28,0,12,1,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0
7707,4935,1,6,0,13,1,10,3,35,3,9,0,0,0,0,6,0,0,0,2,0,0,0,0,1,0,0
7707,6672,1,6,0,13,1,9,0,2,0,7,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
7707,7700,-1,6,0,13,1,1,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7707,5653,1,6,0,13,1,12,0,13,4,6,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0
7707,7357,1,6,0,13,1,23,0,4,1,10,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
7707,8350,1,6,0,13,1,32,5,10,8,10,4,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0
7711,3908,1,11,1,7,1,14,0,32,0,15,2,0,0,0,2,0,0,0,4,0,0,0,6,0,1,0
7711,1895,1,11,1,7,1,12,1,15,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0
7711,3335,1,11,1,7,1,8,1,21,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7711,8017,1,11,1,7,1,7,0,55,0,14,1,0,0,0,3,0,0,0,1,0,0,0,9,0,0,0
7711,7700,-1,11,1,7,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7711,376,1,11,1,7,1,8,1,15,5,7,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0
7711,4284,1,11,1,7,1,11,0,23,2,12,0,0,0,0,2,0,0,0,6,0,1,0,3,0,0,0
7711,8350,1,11,1,7,1,32,5,10,8,12,1,0,0,0,1,0,0,0,6,2,0,0,1,1,0,0
1062,3335,1,13,5,28,2,8,1,21,6,21,3,0,0,0,9,4,1,0,0,0,0,1,2,0,1,0
1062,4874,1,13,5,28,2,13,1,14,1,13,2,0,0,0,4,1,0,0,3,0,0,0,2,0,1,0
1062,6034,1,13,5,28,2,16,0,8,0,13,3,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0
1062,5653,1,13,5,28,2,12,0,13,4,11,4,0,0,0,2,0,0,0,3,0,1,0,0,1,0,0
1062,7323,1,13,5,28,2,7,3,16,0,13,3,0,0,0,6,0,0,0,0,0,1,1,2,0,0,0
1062,8093,-1,13,5,28,2,8,4,1,0,10,3,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0
1062,8350,1,13,5,28,2,32,5,10,8,27,8,0,0,0,3,4,0,0,7,1,1,1,1,0,1,0
1062,8609,1,13,5,28,2,13,1,2,1,11,6,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1062,8482,1,13,5,28,2,10,1,19,1,20,2,0,0,0,10,0,0,0,6,0,0,1,0,0,1,0
1062,4772,1,13,5,28,2,9,0,15,2,21,2,0,0,0,10,2,1,0,4,0,0,0,1,0,1,0
1062,6439,1,13,5,28,2,27,1,12,0,29,11,0,0,0,9,0,0,0,8,0,0,1,0,0,0,0
1062,2603,1,13,5,28,2,10,0,17,0,16,0,0,0,0,11,0,0,0,2,0,2,0,0,0,1,0
1062,9522,1,13,5,28,2,13,1,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1062,8371,1,13,5,28,2,15,5,13,0,18,7,0,0,0,6,0,0,0,3,0,0,1,1,0,0,0
1062,8377,1,13,5,28,2,7,8,2,0,13,4,3,0,0,2,0,0,0,2,2,0,0,0,0,0,0
1062,8506,1,13,5,28,2,20,2,6,0,20,11,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0
1062,5828,1,13,5,28,2,44,3,31,0,33,9,1,0,0,7,0,0,0,9,0,0,1,2,0,4,0
1062,1093,1,13,5,28,2,13,5,25,1,25,4,1,0,0,10,0,0,0,4,0,0,1,4,0,1,0
1062,1736,1,13,5,28,2,11,2,28,0,19,0,1,0,0,10,0,0,0,2,1,1,0,2,0,2,0
1062,587,1,13,5,28,2,5,3,24,9,28,2,2,0,0,13,4,0,1,2,1,0,0,2,0,1,0
1062,6736,1,13,5,28,2,9,0,12,2,16,4,0,0,0,8,0,0,1,2,0,0,0,0,1,0,0
1062,6738,1,13,5,28,2,8,0,33,4,28,2,0,0,0,18,0,0,1,2,0,0,0,3,1,1,0
1062,9044,1,13,5,28,2,9,2,0,0,7,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1062,7136,1,13,5,28,2,27,5,26,8,28,7,1,0,0,6,2,0,0,4,2,0,0,2,0,4,0
1062,3682,1,13,5,28,2,4,0,51,4,29,1,0,0,0,20,0,0,0,2,0,0,0,5,0,1,0
1062,3942,1,13,5,28,2,7,1,12,9,19,3,0,0,0,7,2,0,1,3,0,0,0,2,1,0,0
1062,9446,1,13,5,28,2,14,1,0,0,10,6,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1062,8427,1,13,5,28,2,7,4,9,1,6,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0
1062,3702,1,13,5,28,2,14,2,17,1,24,4,0,0,0,12,0,1,1,4,1,0,0,1,0,0,0
1062,6524,-1,13,5,28,2,1,6,2,0,6,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2603,4359,1,10,0,17,0,12,0,14,3,11,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0
2603,8609,1,10,0,17,0,13,1,2,1,5,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2603,8482,1,10,0,17,0,10,1,19,1,13,1,0,0,0,9,0,0,0,1,1,0,0,1,0,0,0
2603,3083,1,10,0,17,0,13,0,0,2,8,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
2603,5828,1,10,0,17,0,44,3,31,0,22,5,1,0,0,6,0,0,0,7,0,0,0,3,0,0,0
2603,3942,1,10,0,17,0,7,1,12,9,7,1,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0
2603,9446,1,10,0,17,0,14,1,0,0,8,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2603,6439,1,10,0,17,0,27,1,12,0,14,4,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0
2603,8360,1,10,0,17,0,21,1,6,0,13,4,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0
2603,587,1,10,0,17,0,5,3,24,9,15,0,2,0,0,10,1,0,0,1,0,0,0,1,0,0,0
2603,8108,1,10,0,17,0,12,1,49,0,12,3,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0
2603,9044,1,10,0,17,0,9,2,0,0,6,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2603,3335,1,10,0,17,0,8,1,21,6,11,2,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0
2603,3702,1,10,0,17,0,14,2,17,1,9,1,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0
2603,7511,1,10,0,17,0,10,0,8,1,8,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0
2603,8958,1,10,0,17,0,25,2,3,7,11,3,0,0,0,0,1,0,0,4,1,0,0,0,2,0,0
2603,7136,1,10,0,17,0,27,5,26,8,14,3,0,0,0,1,2,0,0,3,0,0,0,4,1,0,0
5172,8067,1,6,0,26,0,3,0,86,0,21,0,0,0,0,15,0,0,0,1,0,0,0,5,0,0,0
5172,8839,1,6,0,26,0,12,0,3,1,8,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
5172,6034,1,6,0,26,0,16,0,8,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5172,7699,1,6,0,26,0,3,0,57,9,17,1,0,0,0,13,0,0,0,1,0,0,0,2,0,0,0
5172,2455,1,6,0,26,0,10,0,2,1,8,4,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
5172,5400,1,6,0,26,0,5,1,68,1,23,1,0,0,0,17,0,0,0,1,0,0,0,3,1,0,0
5172,3908,1,6,0,26,0,14,0,32,0,20,5,0,0,0,11,0,0,0,1,0,0,0,3,0,0,0
5172,6439,1,6,0,26,0,27,1,12,0,15,7,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0
5172,8497,1,6,0,26,0,20,0,5,0,13,7,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
5172,8506,1,6,0,26,0,20,2,6,0,11,6,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0
5172,4284,1,6,0,26,0,11,0,23,2,17,4,0,0,0,8,1,0,0,2,0,0,0,2,0,0,0
5172,8001,1,6,0,26,0,3,0,77,7,22,2,0,0,0,13,1,0,0,0,0,0,0,5,1,0,0
5172,5828,1,6,0,26,0,44,3,31,0,20,6,2,0,0,8,0,0,0,2,0,0,0,2,0,0,0
5172,6738,1,6,0,26,0,8,0,33,4,12,3,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0
5172,6739,1,6,0,26,0,7,0,14,3,7,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
5172,7127,1,6,0,26,0,16,2,22,0,17,9,0,0,0,4,0,0,0,1,1,0,0,2,0,0,0
5172,3032,1,6,0,26,0,5,0,16,0,12,2,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0
5172,6970,1,6,0,26,0,13,0,6,0,13,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0
5172,8030,1,6,0,26,0,9,0,8,1,14,4,0,0,0,5,1,0,0,3,0,0,0,1,0,0,0
5172,7136,1,6,0,26,0,27,5,26,8,23,10,1,0,0,7,1,0,0,1,0,0,0,3,0,0,0
5172,3682,1,6,0,26,0,4,0,51,4,12,1,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0
5172,9446,1,6,0,26,0,14,1,0,0,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5172,9193,1,6,0,26,0,9,1,2,0,6,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5172,8427,1,6,0,26,0,7,4,9,1,11,1,1,0,0,6,0,0,0,1,2,0,0,0,0,0,0
5172,3702,1,6,0,26,0,14,2,17,1,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
5172,8698,1,6,0,26,0,8,0,10,0,9,2,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0
5173,8402,-1,9,0,1,1,7,5,7,0,5,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0
5173,5828,1,9,0,1,1,44,3,31,0,9,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,0
8253,8067,1,1,2,11,15,3,0,86,0,21,0,0,0,0,9,0,10,0,0,0,0,0,1,0,1,0
8253,4874,-1,1,2,11,15,13,1,14,1,9,1,0,3,0,1,0,2,0,0,0,0,0,1,0,1,0
8253,10125,1,1,2,11,15,7,2,6,0,7,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8253,8721,-1,1,2,11,15,7,2,6,1,8,3,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0
8253,7827,-1,1,2,11,15,20,6,5,1,9,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0
8253,7323,-1,1,2,11,15,7,3,16,0,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
8253,7711,1,1,2,11,15,11,1,7,1,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8253,1453,1,1,2,11,15,7,1,22,1,9,2,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0
8253,5172,1,1,2,11,15,6,0,26,0,10,3,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
8253,5045,-1,1,2,11,15,5,1,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8253,8001,-1,1,2,11,15,3,0,77,7,26,1,0,0,0,9,1,10,2,0,0,0,0,1,0,2,0
8253,3523,-1,1,2,11,15,8,1,20,0,8,2,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0
8253,4935,1,1,2,11,15,10,3,35,3,9,1,0,1,1,2,1,2,0,1,0,0,0,0,0,0,0
8253,8017,1,1,2,11,15,7,0,55,0,8,2,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0
8253,7127,-1,1,2,11,15,16,2,22,0,12,4,0,1,0,1,0,4,0,1,0,0,0,0,0,1,0
8253,3032,1,1,2,11,15,5,0,16,0,8,1,0,1,0,3,0,2,0,0,0,0,0,1,0,0,0
8253,97,1,1,2,11,15,0,0,102,4,25,0,0,0,0,9,0,13,0,0,0,0,0,1,0,2,0
8253,8038,1,1,2,11,15,9,0,10,1,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8253,8040,-1,1,2,11,15,8,4,3,1,7,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0
8253,9193,-1,1,2,11,15,9,1,2,0,8,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
8253,8427,-1,1,2,11,15,7,4,9,1,8,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
8253,1644,-1,1,2,11,15,8,2,9,0,9,1,0,3,0,0,0,3,0,0,1,1,0,0,0,0,0
8253,4593,1,1,2,11,15,7,0,7,0,6,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
