3441,4874,1,0.062088446257056965,0.04127749423181731,11,0,0,0,13,0,0,0,12,0,0,0,4,0,0,0
3441,2187,1,0.9953860815811072,-0.08019889353666601,0,0,0,0,45,1,0,0,5,2,0,0,26,1,0,0
3441,8336,1,0.9953860815811072,-0.08019889353666601,10,0,0,0,4,0,0,0,21,0,0,0,2,0,0,0
3441,401,1,0.0963506146533617,0.06163620930905585,6,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0
3441,9239,1,0.12360007034266055,0.11382311679299452,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
3441,3354,1,0.9953860815811072,-0.08019889353666601,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3441,4252,1,0.1272725797620561,0.11099696689431056,6,0,0,0,16,0,0,0,26,0,0,0,6,0,0,0
3441,3870,1,0.0,0.0,13,4,0,0,3,1,0,0,9,6,0,0,1,0,0,0
3441,31,1,0.9953860815811072,-0.08019889353666601,9,0,0,0,25,0,0,0,10,0,0,0,3,0,0,0
3441,5152,1,0.0,0.0,4,0,0,0,7,1,0,0,7,2,0,0,1,0,0,0
3441,6819,1,0.9953860815811072,-0.08019889353666601,11,1,0,0,6,0,0,0,5,0,0,0,0,0,0,0
3441,4772,1,0.9953860815811072,-0.08019889353666601,4,0,0,0,21,1,0,0,17,0,0,0,12,0,0,0
3441,1445,1,0.9953860815811072,-0.08019889353666601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3441,5160,1,0.0,0.0,12,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0
3441,4269,1,0.9953860815811072,-0.08019889353666601,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3441,2479,1,0.0,0.0,10,1,0,0,6,0,0,0,8,3,0,0,0,0,0,0
3441,3782,1,0.08773448040900306,0.0011700655980543234,7,0,0,0,10,0,0,0,22,0,0,0,2,0,0,0
3441,7090,1,0.0,0.0,7,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0
3441,2997,1,0.9953860815811072,-0.08019889353666601,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3441,7141,1,0.13107285878352867,-0.004933734532331739,12,0,0,0,2,0,0,0,9,1,0,0,0,0,0,0
3441,6973,1,0.08674781075345264,-0.006060806987509491,10,0,0,0,5,1,0,0,10,1,0,0,0,0,0,0
3441,2495,1,0.2806407761920813,0.0028641848030132315,5,0,0,0,16,2,0,0,16,0,0,0,1,1,0,0
3441,6337,1,0.9953860815811072,-0.08019889353666601,15,0,0,0,5,1,0,0,25,0,0,0,1,0,0,0
3441,1093,1,0.0,0.0,12,1,0,0,9,0,0,0,13,0,0,0,10,0,0,0
3441,710,1,0.0,0.0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0
3441,1096,1,0.9953860815811072,-0.08019889353666601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3441,4687,1,0.24585562905632224,0.09147777419520292,8,0,0,0,22,0,0,0,10,1,0,0,6,0,0,0
3441,8150,1,0.13107285878352867,-0.004933734532331739,7,0,0,0,9,0,0,0,8,1,0,0,0,0,0,0
3441,5497,1,0.9953860815811072,-0.08019889353666601,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
3441,6232,1,0.09369235633616953,0.0013110260501542866,2,0,0,0,28,1,0,0,19,0,0,0,9,1,0,0
3441,5852,1,0.9953860815811072,-0.08019889353666601,0,0,0,0,43,2,0,0,10,2,0,0,24,0,0,0
3441,2399,1,0.05175900171935815,0.046336688170661465,5,1,0,0,13,2,0,0,13,1,0,0,5,3,0,0
3441,6115,1,0.1894705126918232,0.07026437274908229,10,0,0,0,10,1,0,0,27,0,0,0,6,1,0,0
3441,9188,1,0.15717582130985494,0.0021858171226904984,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
3441,6245,1,0.9953860815811072,-0.08019889353666601,5,0,0,0,27,5,0,0,10,1,0,0,7,5,0,0
3441,4838,1,0.9953860815811072,-0.08019889353666601,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
3441,2705,1,0.1272725797620561,0.11099696689431056,6,0,0,0,23,2,0,0,13,0,0,0,6,0,0,0
3441,617,1,0.05143161005407395,0.034245235526953924,6,0,0,0,9,2,0,0,4,0,0,0,2,0,0,0
3441,4330,1,0.9953860815811072,-0.08019889353666601,2,0,0,0,32,2,0,0,18,0,0,0,14,1,0,0
3441,7147,1,0.1373451121738588,0.12246613559245287,10,1,0,0,2,3,0,0,20,3,0,0,2,0,0,0
3441,3055,1,0.0699056204728268,0.06354306575577891,2,3,0,0,3,0,0,0,5,2,0,0,0,0,0,0
3441,6132,1,0.1117731348049404,0.06104682863938834,3,1,0,0,3,0,0,0,5,4,0,0,2,0,0,0
3441,6134,1,0.9953860815811072,-0.08019889353666601,3,0,0,0,31,6,0,0,24,0,0,0,5,6,0,0
3441,4599,1,0.9953860815811072,-0.08019889353666601,8,0,0,0,6,0,0,0,18,0,0,0,2,0,0,0
3441,761,1,0.9953860815811072,-0.08019889353666601,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3441,2559,1,0.06634220618879938,0.09700898455546436,1,0,0,0,36,0,0,0,6,1,0,0,14,0,0,0
3441,6197,1,0.15362867547048428,0.1680431103557206,10,0,0,0,4,0,0,0,25,0,0,0,7,0,0,0
3441,3967,1,0.0,0.0,9,9,0,0,4,0,0,0,10,5,0,0,0,0,0,0
3682,3441,1,0.9953860815811072,-0.08019889353666601,18,0,0,0,22,0,1,0,3,0,0,0,1,0,2,0
3702,3441,1,0.08256277244217652,0.0039579323397320055,5,0,0,0,24,0,1,0,18,0,3,0,0,0,1,0
3782,3441,1,0.15948952214745704,0.14158379225902545,2,0,0,0,10,0,0,0,22,0,0,0,7,0,0,0
4190,3441,1,0.9953860815811072,-0.08019889353666601,8,0,2,0,26,0,3,0,6,0,0,0,3,0,0,0
4294,3441,1,0.07645148341308655,0.05136540094464803,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
4330,3441,1,0.088580907106174,0.0054939372813192855,14,0,1,0,32,0,2,0,18,0,0,0,2,0,0,0
4580,3441,1,0.11550805539475598,0.11133301523768514,5,0,0,0,7,0,0,0,20,0,0,0,8,0,0,0
4638,3441,1,0.0961074085664258,0.013914901520668856,3,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0
4782,3441,1,0.2806407761920813,0.0028641848030132315,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
4874,3441,1,0.9953860815811072,-0.08019889353666601,4,0,0,0,13,0,0,0,12,0,0,0,11,0,0,0
5085,3441,1,0.07738226826103216,0.07216031470534162,2,0,0,0,8,0,0,0,5,0,0,0,2,0,0,0
5301,3441,1,0.1283025830903852,0.4535878255449962,9,0,0,0,21,0,1,0,4,0,2,0,0,0,0,0
5304,3441,1,0.003460578594367865,0.0097980942973978,1,0,0,0,10,0,0,0,17,0,0,0,9,0,0,0
5475,3441,1,0.06966675001511402,0.023189518324867184,1,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0
5562,3441,1,0.2522898864617565,0.17326076063750753,3,0,0,0,4,0,1,0,12,0,0,0,8,0,0,0
5590,3441,1,0.0008323794931358588,0.0027081555533957093,10,0,0,0,8,0,2,0,10,0,0,0,4,0,1,0
5620,3441,1,0.14170602386155065,0.18159049253999493,6,0,1,0,27,0,1,0,2,0,0,0,1,0,0,0
5764,3441,1,0.9953860815811072,-0.08019889353666601,18,0,3,0,37,0,2,0,8,0,5,0,1,0,0,0
5825,3441,1,0.0783692254720735,0.016078848810597443,10,0,0,0,21,0,0,0,16,0,1,0,9,0,0,0
5852,3441,1,0.9953860815811072,-0.08019889353666601,24,0,0,0,43,0,2,0,10,0,2,0,0,0,0,0
5892,3441,1,0.9953860815811072,-0.08019889353666601,14,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0
6055,3441,1,0.9953860815811072,-0.08019889353666601,15,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0
6099,3441,1,0.323292619105366,0.2784523176288156,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0
6134,3441,1,0.1855127551087779,-0.013377943406054313,5,0,6,0,31,0,6,0,24,0,0,0,3,0,0,0
6136,3441,1,0.09530907362144088,0.07147317138859165,3,0,1,0,11,0,2,0,0,0,0,0,0,0,0,0
6232,3441,1,0.30843767816108364,0.2460718946729191,9,0,1,0,28,0,1,0,19,0,0,0,2,0,0,0
6245,3441,1,0.9953860815811072,-0.08019889353666601,7,0,5,0,27,0,5,0,10,0,1,0,5,0,0,0
6351,3441,1,0.05771207376554605,0.0980820294860871,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
6469,3441,1,0.9953860815811072,-0.08019889353666601,18,0,0,0,16,0,2,0,4,0,0,0,2,0,0,0
6703,3441,1,0.9953860815811072,-0.08019889353666601,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
6731,3441,1,0.006220783205333319,0.008227925502480355,14,0,1,0,25,0,1,0,4,0,1,0,5,0,1,0
6734,3441,1,0.4655295075352947,0.5419557370767182,18,0,0,0,35,0,0,0,1,0,1,0,1,0,0,0
6738,3441,1,0.0009140004677248328,0.003452485577886094,16,0,0,0,28,0,2,0,3,0,0,0,3,0,0,0
6748,3441,1,0.08115186554084068,0.01238139503595477,5,0,0,0,17,0,3,0,8,0,0,0,1,0,2,0
6804,3441,1,0.06640885302912197,-0.0026543377843553603,2,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0
6978,3441,1,0.07546103061472341,0.04843937370977325,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
7016,3441,1,0.9953860815811072,-0.08019889353666601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,3441,1,0.2587861135852608,0.017544418279576403,0,0,0,0,2,0,0,0,13,0,0,0,9,0,0,0
7147,3441,1,0.16639645398194516,0.19408484230872494,2,0,0,0,2,0,3,0,20,0,3,0,10,0,1,0
7323,3441,1,0.07028188883521011,0.005038774330395437,9,0,0,0,17,0,0,0,10,0,0,0,2,0,0,0
7455,3441,1,0.11096290888918348,0.2554333041447901,4,0,1,0,17,0,0,0,8,0,1,0,3,0,0,0
7664,3441,1,0.9953860815811072,-0.08019889353666601,3,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0
8022,3441,1,0.08386222660740937,0.045766557630931265,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
8081,3441,1,0.07792430335753764,-0.003002739433893116,0,0,2,0,5,0,7,0,2,0,0,0,0,0,0,0
8150,3441,1,0.2737831602651912,0.2472973288952777,0,0,0,0,9,0,0,0,8,0,1,0,7,0,0,0
8172,3441,1,0.0006327089865048695,0.0035274423507885328,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8181,3441,1,0.9953860815811072,-0.08019889353666601,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8193,3441,1,0.9953860815811072,-0.08019889353666601,5,0,2,0,13,0,1,0,0,0,0,0,0,0,0,0
8194,3441,1,0.08171953954470339,0.16141056361615036,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
8198,3441,1,0.09757616899281607,0.06769708146158246,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
8210,3441,1,0.09951111919377416,0.17681149025989054,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
8219,3441,1,0.4655295075352947,0.5419557370767182,2,0,0,0,18,0,1,0,10,0,0,0,3,0,0,0
8320,3441,1,0.323292619105366,0.2784523176288156,1,0,0,0,3,0,0,0,12,0,0,0,6,0,0,0
8333,3441,1,0.9953860815811072,-0.08019889353666601,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0
8371,3441,1,0.13100343132757658,0.12133916429885792,2,0,0,0,12,0,0,0,14,0,3,0,6,0,3,0
8428,3441,1,0.2522898864617565,0.17326076063750753,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
8592,3441,1,0.9953860815811072,-0.08019889353666601,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
8607,3441,1,0.9953860815811072,-0.08019889353666601,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8675,3441,1,0.059191387036429996,-0.004485114895889263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,97,-1,0.006605972518852625,0.10271978765330664,0,0,0,0,21,0,1,0,1,8,1,4,9,0,2,0
5,328,1,0.08993583098550936,0.019966871687836868,5,0,2,0,13,0,0,1,29,0,6,2,0,0,0,0
5,465,1,0.04940145310294858,0.060815226239462325,5,0,1,0,0,0,0,0,22,0,6,3,0,0,0,0
5,212,1,0.08972438836382114,0.05079801430267433,6,1,1,0,2,0,0,0,28,3,7,9,0,0,0,0
5,598,1,0.08191951865588916,0.09152797314757727,2,0,0,0,1,2,0,0,24,0,9,0,0,0,0,0
5,215,1,0.1072534426320892,0.13544525325340334,1,1,0,0,5,0,0,0,9,4,4,3,1,0,0,0
5,600,1,0.07230264768171629,0.07725200660716362,7,0,1,0,0,0,1,0,33,1,8,2,1,0,0,0
5,527,1,0.10654613937636792,0.11221128712101554,9,0,0,0,1,0,0,0,34,0,12,1,0,0,0,0
5,220,1,0.07797361176680084,0.013890356873353276,1,0,0,0,24,2,0,1,11,2,3,5,16,2,3,0
5,733,1,0.10579402415304816,0.15358257322107116,2,1,0,0,1,0,0,1,22,2,5,4,1,1,0,0
5,95,-1,0.0076071033139619845,0.08883356176770851,1,0,0,0,4,0,0,0,3,4,4,6,0,0,0,0
5,1121,1,0.060458330428616223,0.025072040480509355,6,2,2,0,0,0,0,0,22,4,9,3,0,0,0,0
5,100,1,0.0824022770288091,0.0804474745308112,2,0,2,1,8,2,0,0,30,0,7,0,0,0,0,0
5,387,1,0.04777087622428438,0.019874053583734647,2,0,0,0,4,0,0,1,11,7,2,4,1,2,0,1
5,109,-1,0.0044901018074269645,0.09170665419484277,2,3,1,0,4,0,0,0,5,13,2,6,0,0,1,0
5,1006,1,0.055141799429383034,0.010217309514377349,10,0,2,0,0,0,0,0,28,0,8,0,0,0,0,0
5,239,1,0.1011184512592346,0.017415208778207826,5,0,1,0,14,2,0,0,31,2,7,6,5,1,1,0
5,630,1,0.08345501638138564,0.0463490828612716,7,0,0,0,0,0,0,0,32,1,4,1,0,0,0,0
5,119,-1,0.0042038290242577755,0.08257100527852469,0,1,0,0,1,1,0,0,2,7,0,3,0,0,0,0
5,505,1,0.20316361995932866,0.3512868225098087,10,0,1,0,1,0,0,0,34,0,10,0,0,0,0,0
5,831,-1,0.005997942788884491,0.09397220736219007,0,0,0,0,2,1,0,0,6,6,1,4,0,0,0,0
6,1798,-1,0.0043973827263099315,0.07851190794094158,3,3,3,2,3,0,1,0,2,3,0,1,0,1,0,0
6,135,-1,0.007900035432395685,0.053914514348131916,4,1,1,1,5,1,2,0,3,1,0,1,0,0,0,0
6,11,-1,0.004353768073702468,0.09892617000407927,2,0,0,1,35,1,10,5,1,0,0,2,1,0,0,0
6,1804,1,0.1136772038016468,0.017257503653491005,8,1,2,0,2,0,1,1,2,0,0,0,0,0,0,0
6,706,1,0.12452582639575087,0.010548915984830888,10,1,2,0,1,0,0,1,3,0,0,1,0,0,0,0
6,2062,-1,0.0018683805832767656,0.0939875826217898,0,3,0,3,0,0,0,0,0,2,0,2,0,0,0,0
6,2063,-1,0.008391441489070025,0.11946463171698002,1,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0
6,528,1,0.0546818799147824,0.04223675868733205,1,0,1,0,11,2,4,1,2,0,0,1,0,0,0,0
6,2008,-1,0.007235832465044981,0.1447331201365478,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6,274,-1,0.00875984579025216,0.12562781745656967,2,3,1,1,5,1,1,1,1,2,0,0,0,0,0,0
6,147,1,0.008290534836377044,0.03619181204450612,5,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0
6,1301,1,0.044848214197131774,0.0679882780883291,7,0,3,0,4,1,1,1,5,0,4,0,0,0,0,0
6,1302,1,0.14123047266701289,0.02004301936687659,5,0,2,0,16,1,4,2,1,0,0,0,0,0,1,0
6,1392,-1,0.008844659015514077,0.11974030708581795,3,2,0,1,21,0,2,2,1,1,0,1,0,0,1,0
6,536,1,0.0004941648067406873,0.0025728032337984388,7,1,2,0,2,1,1,0,3,0,0,0,0,0,0,0
6,281,1,0.04257414247792567,0.0975367985283342,6,3,5,0,3,4,0,1,5,1,0,4,0,1,0,0
6,27,1,0.11769013001806965,-0.002119534773727225,3,0,2,0,30,1,11,9,4,0,3,0,0,2,1,0
6,2096,-1,0.009597973794373951,0.1658214015169946,0,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0
6,287,1,0.0448119143542182,0.057742878409791365,9,2,5,3,3,0,0,0,1,2,1,1,0,0,0,0
6,112,1,0.09788187111995136,0.09085824146723044,4,0,1,0,33,2,7,6,4,0,0,0,0,0,1,0
6,539,1,0.0794940880959451,0.08730390067479889,1,0,0,0,14,2,4,4,4,0,3,0,0,1,0,0
6,293,1,0.04559463520420168,0.06427609343542277,9,1,3,1,3,1,1,2,2,1,0,2,0,0,0,0
6,2332,-1,0.010234762027437656,0.13359692603466913,0,1,0,1,1,0,2,0,0,2,0,2,0,0,0,0
6,2303,-1,0.02756890071430166,0.13377705325759856,8,2,2,3,0,0,1,0,1,2,0,4,0,0,0,0
6,944,1,0.04036736277728293,0.0004655461774129589,6,1,1,0,5,3,2,7,2,0,0,0,0,1,0,0
6,530,1,0.029541356322563387,0.05554002219757457,7,0,3,0,0,1,0,0,5,0,2,1,0,0,0,0
6,1391,-1,0.0076019418459252214,0.09321848427480534,0,0,0,0,13,5,5,3,0,3,0,1,0,1,0,0
6,1205,-1,0.010095289865332605,0.1372518663183558,4,5,1,2,0,0,0,0,2,1,1,1,0,0,0,0
6,567,1,0.0544032993978258,0.022191459929143856,12,0,3,0,3,1,1,2,1,0,4,0,0,0,0,0
6,312,1,0.1703443247620112,0.008074332522866785,5,0,3,0,2,0,2,1,4,1,2,0,0,0,1,0
6,186,1,0.05044310986293965,0.012105427635184423,2,4,0,0,11,0,2,1,4,2,0,1,0,1,0,0
6,1595,1,0.052090040107699714,0.12957402899996695,4,0,4,0,2,0,0,0,5,0,1,1,0,0,0,0
6,316,1,0.00010551026197849192,0.0010738166597655627,2,0,1,0,18,3,10,7,5,0,1,0,0,0,1,0
6,189,1,0.08025996162934756,0.02680952246893692,16,0,4,0,1,0,0,0,7,0,1,0,0,0,0,0
6,1983,-1,0.00787641599261905,0.13974864427587216,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,1662,1,0.003923419712576679,0.03646075674371211,6,0,2,1,5,1,1,2,2,1,0,1,0,1,0,0
6,577,1,0.08274349072774198,0.07477101596045592,7,0,4,0,15,0,13,0,6,0,1,0,0,0,0,0
6,66,-1,0.0060090991633630145,0.08959211965526608,0,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0
6,152,1,0.07142832812260265,0.1251570982197286,4,1,1,0,8,0,3,1,4,0,1,1,0,0,0,0
6,1221,-1,0.002968848694686689,0.026632078541478043,4,1,0,2,0,0,0,0,1,3,0,1,0,0,0,0
6,2118,1,0.026340960544332333,0.047509389213973005,6,0,3,0,2,0,0,1,5,0,1,0,0,0,0,0
6,2108,-1,0.050133557700267735,0.14997720007800558,7,5,5,1,0,0,0,1,3,2,1,2,0,0,0,0
6,328,1,0.06040804042293469,0.0382792943012017,5,0,3,0,4,0,2,0,1,0,1,0,0,0,0,0
6,203,1,0.08439233133960368,0.06867789431762382,6,0,5,0,5,0,0,0,1,0,2,0,0,0,0,0
6,2061,-1,0.04132515155737497,0.056515520422628834,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1229,-1,0.00978703747866905,0.17340221675240713,0,5,1,0,0,0,0,0,1,1,0,1,0,0,0,0
6,1485,-1,0.004908231430625217,0.27677826955447105,1,2,1,0,14,3,2,9,1,1,1,1,0,0,1,0
6,440,1,0.03235272783639793,0.08868244909349156,6,0,5,0,9,2,0,3,1,3,1,2,1,0,0,0
6,2123,1,0.14433004523749496,0.07596841285872971,1,1,0,1,5,0,4,2,1,1,0,4,1,0,0,0
6,2004,-1,0.004519544700325093,0.06136115824519155,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6,598,1,0.0075410321883390705,0.05841942042471634,6,1,1,0,0,1,0,1,3,0,1,0,0,0,0,0
6,2041,-1,0.009633571358797504,0.1103977757795998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1624,1,0.04548887558799163,0.02633473643446689,4,1,3,0,2,1,1,2,5,0,0,0,0,0,0,0
6,1754,1,0.0054744341462130254,0.03723020370150072,9,0,3,0,1,0,0,0,5,0,3,0,0,0,0,0
6,1273,1,0.07909957657801203,0.04794134780954098,10,0,2,0,1,0,0,1,5,0,3,0,0,0,0,0
6,220,1,0.04233708491820184,0.06699839327699145,0,1,0,1,39,2,13,3,0,1,1,2,0,0,1,0
6,733,1,0.009582022685396352,0.06901655408178588,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
6,2014,-1,0.006575547307264673,0.13124453847311413,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1701,1,0.07185705961307991,0.026776200627701828,7,0,3,0,0,0,0,1,3,0,1,0,0,0,0,0
6,2880,-1,0.0057391730205506725,0.11779949103923995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1040,1,0.9953860815811072,-0.08019889353666601,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0
6,2019,-1,0.004091830207025449,0.07273705735873273,4,4,2,2,0,0,0,0,2,2,1,0,0,0,0,0
6,1639,1,0.06676168712290947,0.02189328352995285,11,0,4,0,0,0,0,0,2,1,0,1,0,0,0,0
6,104,1,0.08209220811463341,0.07016092290892899,1,0,0,1,24,4,7,13,3,1,0,2,0,1,1,0
6,361,1,0.054355068962271984,0.07732929679713192,5,2,3,1,16,0,4,4,4,0,1,3,0,0,0,0
6,234,1,0.29131744609328736,0.015168738871749228,8,0,2,0,5,1,3,1,8,0,0,0,0,0,0,0
6,487,1,0.10504186981754934,0.040521523085893366,7,0,3,0,11,1,3,1,6,0,1,1,0,0,1,0
6,1516,1,0.08880062116717516,0.08231972572423113,4,3,1,2,1,1,0,1,2,1,0,3,0,0,0,0
6,365,-1,0.07280504767012941,0.07705723345262543,3,0,2,0,27,0,6,9,4,2,1,1,0,0,1,0
6,239,1,0.002007751582067196,0.017056747725067302,5,3,3,0,16,0,3,3,3,0,0,0,0,0,0,0
6,1008,1,0.012045766260416537,0.09626349732679701,3,0,1,1,20,6,2,7,6,0,1,2,0,0,1,0
6,498,-1,0.002346335335579456,0.0876493889311422,2,2,1,0,1,3,0,3,1,0,0,0,0,0,0,0
6,1523,-1,0.00405112155018068,0.05768461041862241,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
6,1406,-1,0.007336034557562719,0.1275377224683671,6,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0
6,886,-1,0.0014655445157282414,0.05347118621735915,1,1,0,1,4,0,0,0,1,1,0,1,0,0,0,0
6,2552,-1,0.0131736472201727,0.1449562856466178,2,3,2,0,1,1,1,0,0,2,0,3,0,0,0,0
6,1014,-1,0.006958093620513545,0.05901105726738293,5,2,4,1,2,0,1,0,2,1,1,0,0,0,1,0
6,191,1,0.06580943386557789,0.02526428725410056,2,0,3,0,7,1,2,1,3,0,2,1,0,0,0,0
6,2898,1,0.0758721687050659,0.0438120536932838,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
6,2026,-1,0.013341547189013913,0.17284355684694233,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
6,111,-1,0.010307855130658274,0.13522025334475346,5,4,1,2,11,0,2,3,9,1,1,1,0,0,0,0
6,2038,-1,0.0018568965149844566,0.08455518230865694,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
7,109,1,0.05327859681631803,0.06339870898946567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,782,-1,0.02560762119448176,0.2671709477984747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2037,-1,0.01180198974132768,0.19473964438957114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,281,1,0.06711246587952878,0.13356848526088752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7,957,1,0.9953860815811072,-0.08019889353666601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,328,1,0.06560072731825138,0.061261402553466376,1,0,0,0,0,0,0,0,47,1,1,0,3,0,0,0
8,1,1,0.048305316282367415,0.030121347680085567,0,0,0,0,0,0,0,0,44,3,0,2,1,0,0,0
8,505,1,0.06568960827537662,0.0281771932938854,0,0,0,0,0,0,0,0,68,2,2,0,0,0,0,0
8,782,-1,0.001884141162686974,0.04297901238237761,0,0,0,0,0,0,0,0,7,13,1,0,0,0,0,0
8,399,1,0.04881070161822297,0.024170591868726412,0,0,0,0,1,0,0,0,36,4,1,0,0,0,0,0
9,1,1,0.053192939963418284,0.012565047430483516,7,0,2,0,2,1,0,0,19,5,10,1,0,0,0,0
9,516,1,0.09345276149626232,0.008376296141132559,8,0,0,0,0,0,0,0,14,1,4,0,0,0,0,0
9,5,1,0.036080850427874456,0.023919560639215857,6,2,1,0,22,1,4,0,19,9,13,3,0,0,0,0
9,134,1,0.0539533416100288,0.013927367509086158,13,0,2,0,1,0,0,0,21,1,8,0,1,0,0,0
